"as_of_date","centre_name","country","locality","is_service_facility","is_genome_centre","location","number_sequencers","number_454","number_ga2","number_hiseq","number_miseq","number_ion_torrent","number_solid","number_pacbio"
"2013-04-28","CeBiTec - Bielefeld University","Germany","North Rhine-Westphalia, Germany","True","None","52.0391349727,8.4907579422","4","1","1","0","1","1","0","0"
"2013-04-28","Cedars-Sinai Genomics Core","United States","Beverly Hills, United States","True","None","34.0762477845,-118.382234573","1","0","1","0","0","0","0","0"
"2013-04-28","Cedars-Sinai Genomics Core","United States","Beverly Hills, United States","True","None","34.0756168324,-118.381955624","1","0","1","0","0","0","0","0"
"2013-04-28","Ceinge - Biotecnologie Avanzate","Italy","Campania, Italy","True","None","40.8827320993,14.2121393683","2","2","0","0","0","0","0","0"
"2013-04-28","Center for Advanced Studies, Research and Development in Sardinia","Italy","Sardegna, Italy","False","None","38.991,8.937","6","0","2","4","0","0","0","0"
"2013-04-28","Center for Cellular and Molecular Biology","India","Andhra Pradesh, India","False","True","17.4209985924,78.5410237312","2","1","0","0","0","0","1","0"
"2013-04-28","Center for Developmental biology, RIKEN","Japan","2-2-3 Minatojima-minamimachi, Chuo-ku, Kobe 650-0047, Japan","False","False","34.6589456727,135.214297771","1","1","0","0","0","0","0","0"
"2013-04-28","Center for DNA Finger Printing and Diagnostics","India","Andhra Pradesh, India","False","True","17.2824639679,78.4259033203","1","0","0","0","0","0","1","0"
"2013-04-28","Center for Environmental Biotechnology","United States","TN, United States","None","None","35.8861121268,-83.8081741333","1","1","0","0","0","0","0","0"
"2013-04-28","Center for Functional genomics","United States","Rensselaer, NY, United States","True","False","42.6254966806,-73.7398910522","1","0","0","0","0","1","0","0"
"2013-04-28","Center for Genes, Environment and Health","United States","CO, United States","True","None","39.7393528648,-104.942994118","3","1","0","0","0","1","1","0"
"2013-04-28","Center for Genome Research","Italy","Emilia Romagna, Italy","False","True","44.6400784433,10.9305381775","1","1","0","0","0","0","0","0"
"2013-04-28","Center for Genomics and Personalized Medicine Department of Genetics Stanford University School of M","United States","CA, United States","None","None","37.4173452417,-122.150974274","14","0","5","7","0","0","1","1"
"2013-04-28","Center for Genomics and Transcriptomics, Tubingen","Germany","Baden-Württemberg, Germany","True","None","48.5380623777,9.05599594116","5","0","0","1","0","1","3","0"
"2013-04-28","Center for Human Genetics, UZLeuven","Belgium","Vlaams Gewest, Belgium","None","None","50.8787095605,4.67425346375","2","1","0","1","0","0","0","0"
"2013-04-28","Center for iPS Cell Research and Application, Kyoto University","Japan","Shogoin-Kawahara-cho 53, Sakyo-ku, Kyoto-shi, Japan","False","False","35.0195411636,135.773355961","3","1","1","0","0","0","1","0"
"2013-04-28","Center for Medical Genomics","Brazil","Ribeirao Preto, Brazil","True","True","-21.1624817973,-47.8495788574","1","0","1","0","0","0","0","0"
"2013-04-28","Center for Mitochondrial and Epigenomic Medicine at CHOP","United States","PA, United States","None","None","39.9464305037,-75.1953220367","1","0","0","0","0","1","0","0"
"2013-04-28","Center For Translational Genomics and Bioinformatics, San Raffaele Scientific Institute","Italy","Milan, Lombardia, Italy","True","True","45.5066927783,9.26454305649","2","0","0","1","1","0","0","0"
"2013-04-28","Central Microarray and Deep Sequencing Core Facility","Netherlands","Noord-Holland, Netherlands","False","False","52.3502215303,4.82611477375","2","0","0","2","0","0","0","0"
"2013-04-28","Central Veterinary institute of Wageningen UR","Netherlands","Flevoland, Netherlands","True","False","52.5384330651,5.54126143456","1","0","0","0","1","0","0","0"
"2013-04-28","Centre for Cancer Biology","Australia","SA, Australia","True","False","-34.9197453851,138.607732058","3","1","0","1","0","1","0","0"
"2013-04-28","Centre For Cellular And Molecular Platforms (C-CAMP)","India","Karnataka, India","True","None","13.0727376134,77.5781321526","2","1","0","1","0","0","0","0"
"2013-04-28","Centre for Genomic Regulation","Spain","Barcelona, Spain","None","None","41.3851807443,2.1942615509","4","1","2","1","0","0","0","0"
"2013-04-28","Centre for Genomic Research","United Kingdom","Liverpool, United Kingdom","True","True","53.4071782933,-2.96315431595","8","2","1","0","0","1","4","0"
"2013-04-28","Centre for Genomic Sciences, Hong Kong University","Hong Kong","Pokfulam, Hong Kong","True","False","22.267230552,114.128346026","2","1","1","0","0","0","0","0"
"2013-04-28","Centre for Molecular, Environmental, Genetic and Analytic Epidemiology","Australia","VIC, Australia","False","False","-37.8009087121,144.963558912","1","0","0","0","0","0","1","0"
"2013-04-28","Centre for Virus Research","United Kingdom","Glasgow, United Kingdom","False","False","55.8705556676,-4.29711341858","2","0","0","0","1","1","0","0"
"2013-04-28","Centre Jean Perrin","France","Clermont Ferrand, France","None","None","45.7591999902,3.09423923492","1","1","0","0","0","0","0","0"
"2013-04-28","Centrillion Biosciences","United States","Palo Alto, CA, United States","True","False","37.3890069889,-122.067707777","3","0","0","1","1","1","0","0"
"2013-04-28","Centro Andaluz de Biologia Molecular y Medicina Regenerativa (CABIMER)","Spain","Seville, Andalusia, Spain","True","None","37.1603165467,-6.08642578125","1","0","0","0","0","1","0","0"
"2013-04-28","Centro Avançado de Tecnologias em Genômica","Brazil","SP, Brazil","True","False","-23.566505,-46.7276","1","1","0","0","0","0","0","0"
"2013-04-28","Centro de Genomica de Alto Desempenho do Distrito Federal","Brazil","Brasilia, Brazil","True","True","-15.7420939883,-47.9034590721","2","1","1","0","0","0","0","0"
"2013-04-28","Centro de Investigaciones Biomédicas de La Rioja","Spain","Logroño, Spain","True","False","42.4512251177,-2.42494493723","1","0","1","0","0","0","0","0"
"2013-04-28","Centro Internacional de Pesquisa e Ensino","Brazil","São Paulo, Brazil","False","False","-23.562748013,-46.6366946697","4","0","0","0","0","0","4","0"
"2013-04-28","Centro Nacional de Análisis Genómico (CNAG)","Spain","Barcelona, Spain","True","True","41.3820252035,2.11709976196","12","0","2","10","0","0","0","0"
"2013-04-28","Centro Nacional de Microbiologia ISCIII","Spain","Madrid, Spain","True","True","40.4515844602,-3.85585784912","1","1","0","0","0","0","0","0"
"2013-04-28","Centro Superior de Investigación en Salud Pública","Spain","Valencia, Spain","True","True","39.4814211136,-0.353171825409","1","1","0","0","0","0","0","0"
"2013-04-28","CEPH - CNG","France","Evry, France","None","None","48.6232929748,2.4408531189","1","1","0","0","0","0","0","0"
"2013-04-28","Chair of Animal Breeding, Technische Universitaet Muenchen","Germany","Bavaria, Germany","None","None","48.4017705152,11.7234420776","1","0","0","1","0","0","0","0"
"2013-04-28","Chang Gung University Genomics Core","Taiwan","桃園縣, Taiwan","False","True","25.0335055439,121.390686035","2","0","0","0","0","1","1","0"
"2013-04-28","Children's Hospital Boston - Waltham (Genetic Diagnostic Laboratory)","United States","Waltham, MA, United States","True","False","42.3711006126,-71.2490844727","1","0","0","0","0","1","0","0"
"2013-04-28","Children's Hospital of Philadelphia Nucleic Acid Core Facility","United States","PA, United States","True","False","39.9473681712,-75.1957726479","7","0","0","0","0","1","6","0"
"2013-04-28","Children's Hospital of Pittsburgh","United States","PA, United States","False","False","40.4669313204,-79.9531745911","1","0","0","0","0","0","1","0"
"2013-04-28","Children’s Hospital Boston Molecular Genetics Core Facility","United States","Boston, MA, United States","True","False","42.340592,-71.092873","1","0","0","0","0","0","1","0"
"2013-04-28","CIBIO","Italy","Trentino-Alto Adige, Italy","None","None","46.0748978335,11.1212539673","2","0","0","1","0","1","0","0"
"2013-04-28","CIC bioGUNE","Spain","Euskadi, Spain","True","True","43.2652063184,-2.84545898438","2","0","1","1","0","0","0","0"
"2013-04-28","CIC bioGUNE","Spain","Derio, Spain","True","False","43.295996,-2.867582","2","0","1","1","0","0","0","0"
"2013-04-28","CIDR Johns Hopkins","United States","MD, United States","None","None","39.298854559,-76.592195034","1","0","0","1","0","0","0","0"
"2013-04-28","Cincinnati Children's Hospital Medical Center","United States","OH, United States","True","None","39.1415776728,-84.5018148422","1","0","1","0","0","0","0","0"
"2013-04-28","Clark Atlanta University","United States","GA, United States","True","None","33.7503205807,-84.4093322754","1","0","0","0","0","0","1","0"
"2013-04-28","Cleveland Clinic Lerner Research Center Genomics Core","United States","Cleveland, Ohio, United States","True","False","41.50051,-81.61902","1","0","1","0","0","0","0","0"
"2013-04-28","Cleveland Clinic Lerner Research Center Genomics Core","United States","Cleveland, Ohio, United States","True","False","41.50051,-81.61902","1","0","1","0","0","0","0","0"
"2013-04-28","CNIC","Spain","Comunidad de Madrid, Spain","False","False","40.4767171944,-3.69610548019","1","0","1","0","0","0","0","0"
"2013-04-28","CNIO","Spain","Comunidad de Madrid, Spain","None","False","40.4765702944,-3.69418501854","2","1","1","0","0","0","0","0"
"2013-04-28","CNR, Institute of Genetics and Biophysics ""A. Buzzati-Traverso"" (IGB)","Italy","Campania, Italy","True","None","40.8429048773,14.2492675781","1","0","0","0","0","0","1","0"
"2013-04-28","CNRS Gif Sur Yvette","France","Ile-de-France, France","True","None","48.7061425982,2.13040351868","1","0","1","0","0","0","0","0"
"2013-04-28","Cofactor Genomics","United States","MO, United States","None","None","38.6377239221,-90.2248764038","3","1","1","0","0","0","1","0"
"2013-04-28","CoFactor Genomics, 2","United States","MO, United States","True","False","38.6354108954,-90.2246618271","4","0","2","0","0","0","2","0"
"2013-04-28","Cologne Center for Genomics","Germany","North Rhine-Westphalia, Germany","None","None","50.9265724762,6.92351102829","4","1","3","0","0","0","0","0"
"2013-04-28","Cologne Center for Genomics","Germany","Cologne, Germany","True","None","50.919917646,6.90353393555","4","1","3","0","0","0","0","0"
"2013-04-28","Columbia Genome Center at Columbia Univeristy Medical Center","United States","NY, United States","True","True","40.8399504331,-73.9385247231","4","1","0","1","0","0","2","0"
"2013-04-28","Computational and Synthetic Biology Laboratory (CSBL) at Korea University","South Korea","Seoul, South Korea","True","False","37.5855512078,127.026329041","1","0","0","0","1","0","0","0"
"2013-04-28","Core Facilities Genome Sequencing Laboratory The Chinese University of Hong Kong","Hong Kong","Centralized Science Laboratories Building, Chinese Univ. of Hong Kong, Hong Kong","True","False","22.4189234357,114.208213091","1","1","0","0","0","0","0","0"
"2013-04-28","Core Genotyping Facility","United States","MD, United States","False","True","39.1301934024,-77.1751785278","5","2","0","2","0","1","0","0"
"2013-04-28","Core Unit for Applied Genomics Tuebingen","Germany","Baden-Württemberg, Germany","None","None","48.5261407941,9.05157566071","5","1","3","0","1","0","0","0"
"2013-04-28","Cornell University Life Sciences Core Laboratories Center","United States","NY, United States","None","None","42.448605,-76.47995","4","1","2","1","0","0","0","0"
"2013-04-28","CosmosID™ Inc","United States","MD, United States","False","False","38.9926047706,-76.9386291504","1","0","0","1","0","0","0","0"
"2013-04-28","Covance Genomics Laboratory","United States","WA, United States","True","False","47.6225952637,-122.33757019","2","0","2","0","0","0","0","0"
"2013-04-28","CRA-GPG","Italy","Fiorenzuola d'Arda (PC), Italy","False","False","44.9273160616,9.89443302155","1","0","1","0","0","0","0","0"
"2013-04-28","CRAG","Spain","Catalunya, Spain","True","False","41.498935349,2.10851669312","2","1","0","0","0","1","0","0"
"2013-04-28","Creative Genomics","United States","NY, United States","None","None","40.918507,-73.063803","2","1","1","0","0","0","0","0"
"2013-04-28","CRIBI - University of Padova","Italy","Veneto, Italy","True","True","45.408454,11.876564","1","0","0","0","0","0","1","0"
"2013-04-28","CSF ","Austria","Wien, Austria","False","False","48.189382,16.40188","4","0","2","2","0","0","0","0"
"2013-04-28","CSHL","United States","NY, United States","False","False","40.8006210629,-73.4684085846","15","1","0","9","2","1","0","2"
"2013-04-28","Dan Geschwind's Lab","United States","CA, United States","False","False","34.0702935423,-118.4441185","1","0","0","0","0","0","1","0"
"2013-04-28","Dana Farber Cancer Institute","United States","MA, United States","True","None","42.336976,-71.106606","1","0","1","0","0","0","0","0"
"2013-04-28","Dartmouth Medical School","United States","NH, United States","None","False","43.676438868,-72.2721862793","1","0","1","0","0","0","0","0"
"2013-04-28","Data Production Facility","United States","Los Angeles, United States","True","True","34.0651743368,-118.203277588","3","0","2","1","0","0","0","0"
"2013-04-28","David H Murdock Research Institute","United States","kannapolis NC, United States","True","True","35.4696179712,-80.5407714844","4","1","2","1","0","0","0","0"
"2013-04-28","Debrah","Italy","Friuli-Venezia Giulia, Italy","True","True","45.6442844282,13.8487654924","2","0","0","1","0","0","1","0"
"2013-04-28","Debrecen Clinical Genomics Center","Hungary","Hajdú-Bihar, Hungary","True","None","47.5568788431,21.6255569458","2","1","0","1","0","0","0","0"
"2013-04-28","Debrecen Clinical Genomics Center","Hungary","Debrecen, Hungary","True","True","47.5566037056,21.6262435913","1","0","0","1","0","0","0","0"
"2013-04-28","deCODE Genetics","Iceland","Reykjavik, Iceland","True","False","64.1357190033,-21.9447612762","2","0","2","0","0","0","0","0"
